"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","600","TC01 Gecerli kullanici girisi","firefox","2026-09-24","passed","2026-09-24","US001 Sauce Demo Login Test","e2e/features/saucelogin.feature.spec.js","",""
"","583","TC02 Gecerli kullanici girisi","webkit","2026-09-24","passed","2026-09-24","US001 Sauce Demo Login Test","e2e/features/saucelogin.feature.spec.js","",""
"","300","TC01 Gecerli kullanici girisi","chromium","2026-09-24","passed","2026-09-24","US001 Sauce Demo Login Test","e2e/features/saucelogin.feature.spec.js","",""
"","583","TC02 Gecerli kullanici girisi","firefox","2026-09-24","passed","2026-09-24","US001 Sauce Demo Login Test","e2e/features/saucelogin.feature.spec.js","",""
"","3387","TC01 Gecerli kullanici girisi","chromium","2026-09-24","passed","2026-09-24","US002 Open Source Login","e2e/features/orange-hrm-login.feature.spec.js","",""
"","4812","TC01 Gecerli kullanici girisi","firefox","2026-09-24","passed","2026-09-24","US002 Open Source Login","e2e/features/orange-hrm-login.feature.spec.js","",""
"","8908","TC01 Gecerli kullanici girisi","webkit","2026-09-24","passed","2026-09-24","US002 Open Source Login","e2e/features/orange-hrm-login.feature.spec.js","",""
"","714","TC01 Gecerli kullanici girisi","webkit","2026-09-24","passed","2026-09-24","US001 Sauce Demo Login Test","e2e/features/saucelogin.feature.spec.js","",""
"","556","TC03 Gecerli kullanici girisi","firefox","2026-09-24","passed","2026-09-24","US001 Sauce Demo Login Test","e2e/features/saucelogin.feature.spec.js","",""
"","540","TC03 Gecerli kullanici girisi","webkit","2026-09-24","passed","2026-09-24","US001 Sauce Demo Login Test","e2e/features/saucelogin.feature.spec.js","",""
"","241","TC03 Gecerli kullanici girisi","chromium","2026-09-24","passed","2026-09-24","US001 Sauce Demo Login Test","e2e/features/saucelogin.feature.spec.js","",""
"","244","TC02 Gecerli kullanici girisi","chromium","2026-09-24","passed","2026-09-24","US001 Sauce Demo Login Test","e2e/features/saucelogin.feature.spec.js","",""
